genotype,lib,chrs,start,stop,cos,width
wt,240,Chr5,22376802,22376947,22376874,145
wt,247,Chr1,562860,563367,563114,507
wt,247,Chr1,3934422,3934448,3934435,26
wt,247,Chr1,8467887,8472031,8469959,4144
wt,247,Chr1,18908099,18908229,18908164,130
wt,247,Chr1,23089613,23090037,23089825,424
wt,247,Chr4,5299202,5299360,5299281,158
wt,247,Chr4,8073032,8073649,8073340,617
wt,247,Chr4,14727906,14728108,14728007,202
wt,247,Chr5,832277,832736,832507,459
wt,247,Chr5,2822183,2825460,2823821,3277
wt,255,Chr1,2030427,2031876,2031151,1449
wt,255,Chr1,7080921,7081281,7081101,360
wt,255,Chr1,16936317,16936442,16936379,125
wt,255,Chr1,25466318,25466715,25466516,397
wt,255,Chr1,26313056,26313907,26313482,851
wt,255,Chr3,11731294,11731477,11731386,183
wt,255,Chr3,20602120,20603229,20602674,1109
wt,255,Chr5,1076546,1077145,1076846,599
wt,263,Chr1,8544508,8546108,8545308,1600
wt,263,Chr1,24496651,24496851,24496751,200
wt,263,Chr2,18961223,18961510,18961367,287
wt,263,Chr3,1773492,1776074,1774783,2582
wt,263,Chr3,22810756,22810904,22810830,148
wt,263,Chr4,1027159,1029193,1028176,2034
wt,263,Chr4,18335152,18336724,18335938,1572
wt,263,Chr5,4216969,4217338,4217153,369
wt,263,Chr5,16656555,16656862,16656709,307
wt,263,Chr5,22578928,22580168,22579548,1240
wt,271,Chr1,1230313,1231147,1230730,834
wt,271,Chr1,28882651,28883552,28883101,901
wt,271,Chr2,18441510,18441609,18441560,99
wt,271,Chr3,11248340,11248834,11248587,494
wt,271,Chr5,1909832,1912351,1911092,2519
wt,271,Chr5,10481080,10481137,10481108,57
wt,279,Chr1,23287397,23288396,23287897,999
wt,279,Chr1,23728169,23728247,23728208,78
wt,279,Chr2,6710907,6711644,6711275,737
wt,279,Chr2,7717988,7718133,7718060,145
wt,279,Chr3,1692159,1692287,1692223,128
wt,279,Chr3,2155762,2156926,2156344,1164
wt,279,Chr3,15184618,15184640,15184629,22
wt,279,Chr4,7254097,7255626,7254861,1529
wt,279,Chr4,11719930,11720770,11720350,840
wt,279,Chr5,1007098,1007232,1007165,134
wt,279,Chr5,18072798,18073042,18072920,244
wt,287,Chr1,1527393,1527461,1527427,68
wt,287,Chr1,10375309,10375692,10375501,383
wt,287,Chr1,24845783,24845923,24845853,140
wt,287,Chr1,28175694,28176785,28176240,1091
wt,287,Chr2,15625665,15626704,15626185,1039
wt,287,Chr3,1441424,1442351,1441888,927
wt,287,Chr3,21304040,21304294,21304167,254
wt,287,Chr4,4869001,4869211,4869106,210
wt,287,Chr4,5845496,5845555,5845526,59
wt,287,Chr4,7380045,7380679,7380362,634
wt,287,Chr5,7192279,7192421,7192350,142
wt,287,Chr5,18163075,18164011,18163543,936
wt,287,Chr5,22560696,22560770,22560733,74
wt,319,Chr1,1227493,1228801,1228147,1308
wt,319,Chr1,10167256,10167553,10167404,297
wt,319,Chr1,17765774,17765883,17765828,109
wt,319,Chr2,5934464,5935892,5935178,1428
wt,319,Chr2,15672348,15676051,15674200,3703
wt,319,Chr3,4394223,4394334,4394279,111
wt,319,Chr4,171714,173028,172371,1314
wt,319,Chr4,9835997,9836319,9836158,322
wt,319,Chr5,831994,832185,832090,191
wt,319,Chr5,14066543,14067592,14067067,1049
wt,335,Chr1,3365876,3376916,3371396,11040
wt,335,Chr1,4938066,4939011,4938538,945
wt,335,Chr1,12743438,12744261,12743850,823
wt,335,Chr2,6238619,6239009,6238814,390
wt,335,Chr2,11532675,11532868,11532771,193
wt,335,Chr3,1020453,1020694,1020573,241
wt,335,Chr3,17561795,17562633,17562214,838
wt,335,Chr4,734884,734971,734928,87
wt,335,Chr4,1040118,1040310,1040214,192
wt,335,Chr5,8600997,8601330,8601163,333
wt,341,Chr1,3780435,3787075,3783755,6640
wt,341,Chr1,16771338,16771460,16771399,122
wt,341,Chr2,6275286,6276427,6275856,1141
wt,341,Chr3,2849847,2849927,2849887,80
wt,341,Chr4,8836542,8839392,8837967,2850
wt,341,Chr4,14163219,14163314,14163267,95
wt,341,Chr5,9934581,9934769,9934675,188
wt,341,Chr5,17928637,17930023,17929330,1386
wt,343,Chr1,11114527,11114640,11114583,113
wt,343,Chr1,17270074,17270858,17270466,784
wt,343,Chr1,22168196,22168921,22168558,725
wt,343,Chr2,6233933,6234017,6233975,84
wt,343,Chr2,9732329,9732610,9732469,281
wt,343,Chr3,20112540,20112779,20112660,239
wt,343,Chr3,21800034,21801195,21800614,1161
wt,343,Chr4,5241828,5242077,5241952,249
wt,343,Chr4,16321867,16322382,16322125,515
wt,343,Chr5,2633698,2636028,2634863,2330
wt,343,Chr5,14526374,14526623,14526498,249
wt,349,Chr1,4113507,4113622,4113565,115
wt,349,Chr1,6827397,6828192,6827795,795
wt,349,Chr1,19299539,19300463,19300001,924
wt,349,Chr1,23446473,23446615,23446544,142
wt,349,Chr2,8183137,8183231,8183184,94
wt,349,Chr3,637974,638483,638228,509
wt,349,Chr3,16282723,16282733,16282728,10
wt,349,Chr4,7521258,7521926,7521592,668
wt,350,Chr1,19690987,19694584,19692785,3597
wt,350,Chr1,29225545,29225617,29225581,72
wt,350,Chr3,4654070,4654313,4654192,243
wt,350,Chr4,7248775,7248779,7248777,4
wt,350,Chr5,391929,392091,392010,162
wt,350,Chr5,15970886,15971432,15971159,546
wt,350,Chr5,21628457,21628713,21628585,256
wt,350,Chr5,25792753,25794984,25793869,2231
wt,351,Chr1,17604404,17604877,17604640,473
wt,351,Chr1,25549775,25550178,25549977,403
wt,351,Chr2,6669805,6669951,6669878,146
wt,351,Chr2,13587222,13589247,13588234,2025
wt,351,Chr4,674585,674836,674711,251
wt,351,Chr5,1258598,1258716,1258657,118
wt,351,Chr5,9942411,9942465,9942438,54
wt,351,Chr5,14747516,14747720,14747618,204
wt,352,Chr1,5819740,5820915,5820328,1175
wt,352,Chr2,813735,814476,814105,741
wt,352,Chr2,12768262,12770302,12769282,2040
wt,352,Chr3,4545213,4545246,4545229,33
wt,352,Chr3,19413506,19413571,19413538,65
wt,352,Chr3,22886954,22888251,22887602,1297
wt,352,Chr4,7664837,7665068,7664953,231
wt,352,Chr4,8770478,8770850,8770664,372
wt,352,Chr4,17577115,17577149,17577132,34
wt,352,Chr5,688787,689100,688943,313
wt,352,Chr5,13898323,13898452,13898387,129
wt,352,Chr5,14913264,14913458,14913361,194
wt,352,Chr5,20748374,20752809,20750592,4435
wt,359,Chr1,1887696,1888481,1888088,785
wt,359,Chr1,11464830,11465175,11465002,345
wt,359,Chr1,27132682,27132704,27132693,22
wt,359,Chr1,29923636,29937907,29930772,14271
wt,359,Chr3,9283871,9284377,9284124,506
wt,359,Chr4,6580909,6581366,6581137,457
wt,359,Chr4,14864928,14864972,14864950,44
wt,359,Chr5,5842536,5843128,5842832,592
wt,359,Chr5,17458391,17458425,17458408,34
wt,359,Chr5,21422630,21422848,21422739,218
wt,360,Chr1,17298209,17298520,17298365,311
wt,360,Chr1,24873757,24873844,24873801,87
wt,360,Chr2,125002,127796,126399,2794
wt,360,Chr2,5789798,5790717,5790258,919
wt,360,Chr2,8372138,8372518,8372328,380
wt,360,Chr3,15906538,15906941,15906740,403
wt,360,Chr3,19869913,19871355,19870634,1442
wt,367,Chr1,12948756,12948960,12948858,204
wt,367,Chr1,26538046,26538538,26538292,492
wt,367,Chr2,10080539,10082093,10081316,1554
wt,367,Chr2,15019428,15020366,15019897,938
wt,367,Chr3,10172636,10172913,10172774,277
wt,367,Chr3,15864725,15865029,15864877,304
wt,367,Chr4,10160921,10161110,10161015,189
wt,367,Chr5,19975348,19976166,19975757,818
wt,368,Chr2,2925078,2925130,2925104,52
wt,368,Chr2,15375074,15375576,15375325,502
wt,368,Chr3,5760645,5761417,5761031,772
wt,368,Chr3,9212374,9213039,9212706,665
wt,368,Chr3,15783958,15784011,15783984,53
wt,368,Chr4,6048505,6048753,6048629,248
wt,368,Chr4,18388414,18388648,18388531,234
wt,368,Chr5,8358690,8358764,8358727,74
wt,368,Chr5,26812477,26812678,26812577,201
wt,375,Chr1,16738671,16739496,16739083,825
wt,375,Chr1,27537505,27537653,27537579,148
wt,375,Chr2,2272779,2272809,2272794,30
wt,375,Chr3,18511207,18511758,18511483,551
wt,375,Chr4,5425887,5427310,5426599,1423
wt,375,Chr4,9372218,9372316,9372267,98
wt,375,Chr5,18166232,18166928,18166580,696
wt,390,Chr1,4150574,4151132,4150853,558
wt,390,Chr1,29842168,29842204,29842186,36
wt,390,Chr2,11271789,11271929,11271859,140
wt,390,Chr4,5150095,5150380,5150237,285
wt,392,Chr1,4103558,4105057,4104308,1499
wt,392,Chr1,25702694,25702991,25702842,297
wt,392,Chr2,3205217,4307610,3756413,1102393
wt,392,Chr4,11445863,11446071,11445967,208
wt,392,Chr4,17673622,17673719,17673670,97
wt,392,Chr5,10261309,10261698,10261503,389
wt,392,Chr5,26298084,26298385,26298234,301
wt,398,Chr2,487784,488552,488168,768
wt,398,Chr2,15157341,15158329,15157835,988
wt,398,Chr3,8077198,8077787,8077492,589
wt,398,Chr3,18707908,18708149,18708028,241
wt,398,Chr4,9976981,9977231,9977106,250
wt,398,Chr5,2183508,2183630,2183569,122
wt,398,Chr5,14152718,14153278,14152998,560
wt,398,Chr5,14992198,14992312,14992255,114
wt,399,Chr1,26157940,26157968,26157954,28
wt,399,Chr1,27141569,27142066,27141817,497
wt,399,Chr2,1493030,1493432,1493231,402
wt,399,Chr2,2114785,2117860,2116323,3075
wt,399,Chr2,9841018,9841163,9841090,145
wt,399,Chr3,18367482,18367936,18367709,454
wt,399,Chr5,10379929,10380038,10379983,109
wt,399,Chr5,22573961,22574072,22574017,111
wt,405,Chr1,4168549,4169521,4169035,972
wt,405,Chr1,7540010,7540133,7540072,123
wt,405,Chr1,30146503,30147143,30146823,640
wt,405,Chr2,6868042,6868979,6868510,937
wt,405,Chr3,5763429,5764849,5764139,1420
wt,405,Chr3,18232714,18232776,18232745,62
wt,405,Chr4,18084742,18084772,18084757,30
wt,405,Chr5,2822183,2825460,2823821,3277
wt,405,Chr5,10933893,10934011,10933952,118
wt,405,Chr5,16669939,16670319,16670129,380
wt,407,Chr1,752927,753480,753203,553
wt,407,Chr1,2174124,2175444,2174784,1320
wt,407,Chr1,12528613,12529118,12528865,505
wt,407,Chr1,13117153,13117236,13117195,83
wt,407,Chr3,15560201,15560796,15560499,595
wt,407,Chr3,17532914,17533855,17533384,941
wt,407,Chr5,26132879,26133929,26133404,1050
wt,414,Chr1,23018703,23019579,23019141,876
wt,414,Chr3,4907394,4908204,4907799,810
wt,414,Chr3,7646616,7646791,7646704,175
wt,414,Chr5,769592,770588,770090,996
wt,414,Chr5,8562932,8563026,8562979,94
wt,415,Chr1,209015,210319,209667,1304
wt,415,Chr1,17273263,17273576,17273419,313
wt,415,Chr2,10894414,10894946,10894680,532
wt,415,Chr3,8124056,8124133,8124094,77
wt,415,Chr4,17666318,17666623,17666470,305
wt,415,Chr5,8386020,8386417,8386218,397
wt,415,Chr5,21272015,21272106,21272061,91
wt,416,Chr1,19127242,19127660,19127451,418
wt,416,Chr2,7495603,7496005,7495804,402
wt,416,Chr2,10430287,10430702,10430495,415
wt,416,Chr3,414873,414943,414908,70
wt,416,Chr3,21398339,21435092,21416715,36753
wt,416,Chr4,8053479,8054251,8053865,772
wt,416,Chr5,4040883,4041172,4041027,289
wt,422,Chr1,1219574,1219863,1219718,289
wt,422,Chr1,20002743,20002803,20002773,60
wt,422,Chr2,7532784,7533157,7532970,373
wt,422,Chr2,8433253,8434110,8433681,857
wt,422,Chr3,9493768,9494117,9493942,349
wt,422,Chr3,15952723,15952752,15952737,29
wt,422,Chr3,19020018,19020114,19020066,96
wt,422,Chr3,19995982,19996747,19996364,765
wt,422,Chr4,345342,345362,345352,20
wt,422,Chr4,12497970,12498715,12498342,745
wt,422,Chr4,13318899,13319406,13319153,507
wt,422,Chr5,8320549,8320888,8320719,339
wt,422,Chr5,26768840,26768872,26768856,32
wt,423,Chr1,13123060,13123176,13123118,116
wt,423,Chr1,17255134,17255140,17255137,6
wt,423,Chr1,27344070,27344307,27344188,237
wt,423,Chr3,15690012,15690093,15690052,81
wt,423,Chr3,17566485,17566536,17566511,51
wt,423,Chr4,1211477,1211506,1211491,29
wt,423,Chr4,8290830,8291466,8291148,636
wt,423,Chr4,18458990,18459605,18459298,615
wt,423,Chr5,339721,340360,340041,639
wt,423,Chr5,4955406,4956408,4955907,1002
wt,423,Chr5,8654894,8655320,8655107,426
wt,423,Chr5,18295887,18296104,18295995,217
wt,423,Chr5,25929443,25929691,25929567,248
wt,430,Chr1,7431686,7431821,7431754,135
wt,430,Chr1,27979085,27979339,27979212,254
wt,430,Chr2,17890747,17892211,17891479,1464
wt,430,Chr3,8287868,8288203,8288036,335
wt,430,Chr3,8897231,8898570,8897901,1339
wt,430,Chr3,22927240,22928253,22927746,1013
wt,430,Chr4,126646,128068,127357,1422
wt,430,Chr4,16386662,16390345,16388504,3683
wt,431,Chr1,785423,797322,791373,11899
wt,431,Chr1,13078132,13078838,13078485,706
wt,431,Chr2,985120,985128,985124,8
wt,431,Chr2,7122964,7123224,7123094,260
wt,431,Chr3,1833944,1834862,1834403,918
wt,431,Chr3,2408593,2408984,2408789,391
wt,431,Chr4,18052125,18052343,18052234,218
wt,431,Chr5,18513032,18517542,18515287,4510
wt,431,Chr5,22350919,22351187,22351053,268
wt,434,Chr1,4899961,4900870,4900415,909
wt,434,Chr1,20160366,20160641,20160504,275
wt,434,Chr2,8452859,8452897,8452878,38
wt,434,Chr3,1177533,1177790,1177661,257
wt,434,Chr3,16503552,16503665,16503608,113
wt,434,Chr4,5405749,5407029,5406389,1280
wt,434,Chr4,9524590,9546401,9535496,21811
wt,434,Chr5,7117559,7117811,7117685,252
wt,434,Chr5,15939494,15939569,15939532,75
wt,434,Chr5,22894696,22896550,22895623,1854
wt,435,Chr1,29320416,29321205,29320810,789
wt,435,Chr2,7221317,7222485,7221901,1168
wt,435,Chr3,7843038,7845128,7844083,2090
wt,435,Chr3,8896362,8896534,8896448,172
wt,435,Chr5,24589771,24589970,24589871,199
wt,436,Chr1,7028435,7028456,7028445,21
wt,436,Chr1,24233264,24233688,24233476,424
wt,436,Chr2,908793,920409,914601,11616
wt,436,Chr2,7993580,7994082,7993831,502
wt,436,Chr2,10692065,10692407,10692236,342
wt,436,Chr3,8601193,8601343,8601268,150
wt,436,Chr5,8049326,8049910,8049618,584
wt,436,Chr5,20413617,20414850,20414233,1233
wt,436,Chr5,21730554,21730614,21730584,60
wt,437,Chr1,8004390,8004431,8004410,41
wt,437,Chr1,10711854,10712485,10712170,631
wt,437,Chr2,281155,281573,281364,418
wt,437,Chr2,7753532,7753629,7753580,97
wt,437,Chr2,12771680,12772640,12772160,960
wt,437,Chr3,5858045,5859313,5858679,1268
wt,437,Chr4,6972617,6972651,6972634,34
wt,437,Chr5,5814852,5815205,5815028,353
wt,437,Chr5,8846751,8848670,8847711,1919
wt,437,Chr5,26333296,26334375,26333836,1079
wt,438,Chr1,8974983,8975427,8975205,444
wt,438,Chr1,21933531,21935211,21934371,1680
wt,438,Chr1,25153266,25153537,25153402,271
wt,438,Chr2,201328,202059,201694,731
wt,438,Chr3,5972796,5975620,5974208,2824
wt,438,Chr3,23172979,23173135,23173057,156
wt,438,Chr5,8412102,8412443,8412272,341
wt,438,Chr5,18737037,18737224,18737131,187
wt,439,Chr1,3554298,3554690,3554494,392
wt,439,Chr1,17198424,17199190,17198807,766
wt,439,Chr2,18228405,18259080,18243743,30675
wt,439,Chr3,9500021,9500142,9500081,121
wt,439,Chr3,18421484,18421916,18421700,432
wt,439,Chr4,17995857,17998829,17997343,2972
wt,439,Chr5,5778935,5780019,5779477,1084
wt,439,Chr5,9077649,9077815,9077732,166
wt,439,Chr5,18584563,18585901,18585232,1338
wt,440,Chr2,15253618,15254226,15253922,608
wt,440,Chr3,6717941,6717981,6717961,40
wt,440,Chr3,9411074,9411519,9411296,445
wt,440,Chr3,19392423,19392998,19392711,575
wt,440,Chr4,4807880,4807883,4807882,3
wt,440,Chr5,6873361,6873372,6873367,11
wt,440,Chr5,23797660,23798306,23797983,646
wt,441,Chr1,5171322,5171812,5171567,490
wt,441,Chr2,6949229,6950064,6949647,835
wt,441,Chr2,12383019,12383118,12383069,99
wt,441,Chr3,5991752,5991917,5991834,165
wt,441,Chr3,9604011,9605043,9604527,1032
wt,441,Chr4,7254713,7255626,7255169,913
wt,441,Chr5,8750139,8750344,8750241,205
wt,441,Chr5,24992341,24992493,24992417,152
wt,442,Chr1,25811164,25811292,25811228,128
wt,442,Chr2,12296776,12297160,12296968,384
wt,442,Chr3,8060999,8061884,8061441,885
wt,442,Chr3,8228254,8228398,8228326,144
wt,442,Chr4,7385114,7385811,7385462,697
wt,442,Chr5,15915775,15915918,15915847,143
wt,442,Chr5,23914653,23915459,23915056,806
wt,443,Chr1,16674803,16674813,16674808,10
wt,443,Chr1,17229004,17229124,17229064,120
wt,443,Chr2,6778810,6785745,6782278,6935
wt,443,Chr2,16841757,16842995,16842376,1238
wt,443,Chr3,1175059,1175610,1175335,551
wt,443,Chr3,17478511,17479003,17478757,492
wt,443,Chr3,20025181,20025719,20025450,538
wt,443,Chr4,6794873,6795563,6795218,690
wt,443,Chr5,15868751,15868865,15868808,114
wt,444,Chr1,2874780,2874876,2874828,96
wt,444,Chr1,9978662,9979427,9979044,765
wt,444,Chr1,19880944,19881068,19881006,124
wt,444,Chr1,26563812,26564876,26564344,1064
wt,444,Chr2,2866498,2866687,2866592,189
wt,444,Chr2,16555309,16556139,16555724,830
wt,444,Chr3,2332094,2332327,2332210,233
wt,444,Chr3,8925883,8926003,8925943,120
wt,444,Chr4,87255,88852,88053,1597
wt,444,Chr4,11888977,11889625,11889301,648
wt,444,Chr5,24067122,24068490,24067806,1368
wt,445,Chr1,2239429,2239536,2239483,107
wt,445,Chr1,11622188,11624129,11623158,1941
wt,445,Chr1,13046300,13047214,13046757,914
wt,445,Chr2,2311389,2311434,2311411,45
wt,445,Chr2,18313360,18314496,18313928,1136
wt,445,Chr3,4894818,4895793,4895306,975
wt,445,Chr5,3881347,3891548,3886447,10201
wt,445,Chr5,10268208,10268312,10268260,104
wt,445,Chr5,24082800,24084219,24083510,1419
wt,446,Chr2,7523324,7523509,7523416,185
wt,446,Chr2,15082947,15083749,15083348,802
wt,446,Chr3,9904514,9904789,9904652,275
wt,446,Chr4,17673658,17673719,17673688,61
wt,446,Chr5,1609355,1609463,1609409,108
wt,446,Chr5,5301014,5301321,5301168,307
wt,446,Chr5,20408618,20408668,20408643,50
wt,447,Chr2,1139693,1140420,1140057,727
wt,447,Chr3,11793572,11796965,11795268,3393
wt,447,Chr3,16323177,16323477,16323327,300
wt,447,Chr5,15632129,15632615,15632372,486
wt,448,Chr1,8934939,8935099,8935019,160
wt,448,Chr1,20158357,20159040,20158699,683
wt,448,Chr2,5054482,5054742,5054612,260
wt,448,Chr3,6790085,6790255,6790170,170
wt,448,Chr3,8604722,8604766,8604744,44
wt,448,Chr5,4180526,4182813,4181670,2287
wt,448,Chr5,21981480,21981671,21981576,191
wt,449,Chr1,16131481,16132256,16131869,775
wt,449,Chr1,28856253,28859116,28857685,2863
wt,449,Chr2,870799,874011,872405,3212
wt,449,Chr2,6926581,6927055,6926818,474
wt,449,Chr3,4866882,4867414,4867148,532
wt,449,Chr3,16238459,16238796,16238627,337
wt,449,Chr4,7217887,7217946,7217917,59
wt,449,Chr4,10023085,10023905,10023495,820
wt,449,Chr5,7867515,7867989,7867752,474
wt,449,Chr5,7911910,7912046,7911978,136
wt,449,Chr5,25491110,25492785,25491948,1675
wt,449,Chr5,26032101,26033558,26032829,1457
wt,450,Chr1,4690603,4694570,4692587,3967
wt,450,Chr1,8544508,8546108,8545308,1600
wt,450,Chr1,23077367,23077413,23077390,46
wt,450,Chr1,24851473,24851685,24851579,212
wt,450,Chr2,7879530,7879729,7879630,199
wt,450,Chr2,11691864,11691901,11691882,37
wt,450,Chr2,14122616,14123516,14123066,900
wt,450,Chr3,6484045,6484419,6484232,374
wt,450,Chr3,11913485,11913839,11913662,354
wt,450,Chr3,16564965,16565564,16565265,599
wt,450,Chr4,17319172,17320512,17319842,1340
wt,450,Chr5,8658805,8659230,8659017,425
wt,450,Chr5,14554671,14554778,14554725,107
wt,451,Chr3,7845128,7864457,7854792,19329
wt,451,Chr3,19923313,19924143,19923728,830
wt,451,Chr4,7878945,7879421,7879183,476
wt,451,Chr5,17124509,17125592,17125051,1083
wt,452,Chr1,4942354,4942910,4942632,556
wt,452,Chr1,12456960,12458523,12457742,1563
wt,452,Chr1,26506869,26507255,26507062,386
wt,452,Chr2,7275081,7275141,7275111,60
wt,452,Chr3,9018207,9018528,9018367,321
wt,452,Chr4,1245071,1245087,1245079,16
wt,452,Chr4,7036165,7036739,7036452,574
wt,452,Chr5,16030111,16030184,16030147,73
wt,452,Chr5,22189948,22190259,22190104,311
wt,453,Chr1,13254750,13254844,13254797,94
wt,453,Chr2,6379295,6379323,6379309,28
wt,453,Chr2,9561733,9562252,9561993,519
wt,453,Chr3,8110326,8110544,8110435,218
wt,453,Chr3,8926358,8926390,8926374,32
wt,453,Chr4,5748460,5749312,5748886,852
wt,453,Chr5,16179828,16180187,16180008,359
wt,454,Chr1,12083293,12083385,12083339,92
wt,454,Chr1,26650797,26652019,26651408,1222
wt,454,Chr2,5921310,5922188,5921749,878
wt,454,Chr2,9567186,9567281,9567234,95
wt,454,Chr3,16964614,16964946,16964780,332
wt,454,Chr4,9701218,9703339,9702278,2121
wt,454,Chr4,14187644,14187704,14187674,60
wt,454,Chr5,661052,661139,661096,87
wt,454,Chr5,9867600,9867685,9867642,85
wt,454,Chr5,15841842,15841987,15841914,145
wt,455,Chr1,11571666,11572413,11572040,747
wt,455,Chr2,10215407,10215457,10215432,50
wt,455,Chr3,21775736,21780396,21778066,4660
wt,455,Chr4,12969037,12969185,12969111,148
wt,455,Chr5,546273,546986,546629,713
wt,455,Chr5,8774788,8774995,8774892,207
wt,456,Chr1,8692331,8692631,8692481,300
wt,456,Chr1,17226690,17227398,17227044,708
wt,456,Chr2,7255221,7255604,7255413,383
wt,456,Chr3,10856365,10856703,10856534,338
wt,456,Chr4,16705117,16705884,16705501,767
wt,456,Chr5,26600754,26601374,26601064,620
wt,457,Chr1,11215275,11215437,11215356,162
wt,457,Chr1,26330421,26330461,26330441,40
wt,457,Chr3,19252936,19253406,19253171,470
wt,457,Chr4,7523892,7523981,7523936,89
wt,457,Chr4,10464723,10465170,10464947,447
wt,457,Chr4,17671589,17672413,17672001,824
wt,457,Chr5,1922754,1922966,1922860,212
wt,457,Chr5,25194736,25195423,25195080,687
wt,458,Chr1,10602982,10603217,10603100,235
wt,458,Chr2,3051715,3051803,3051759,88
wt,458,Chr3,7674346,7674403,7674374,57
wt,458,Chr4,5152840,5153012,5152926,172
wt,458,Chr5,40389,40726,40557,337
wt,458,Chr5,565504,565810,565657,306
wt,458,Chr5,1996267,1997282,1996775,1015
wt,458,Chr5,6379813,6379851,6379832,38
wt,458,Chr5,9900551,9900751,9900651,200
wt,458,Chr5,23096407,23097067,23096737,660
wt,459,Chr1,1100351,1100495,1100423,144
wt,459,Chr1,8174945,8175021,8174983,76
wt,459,Chr2,1493030,1493432,1493231,402
wt,459,Chr3,7282681,7284148,7283415,1467
wt,459,Chr3,19699449,19699589,19699519,140
wt,459,Chr4,5155796,5156959,5156378,1163
wt,459,Chr4,5366209,5367784,5366997,1575
wt,459,Chr5,1569511,1569740,1569625,229
wt,459,Chr5,23261700,23262867,23262284,1167
wt,460,Chr1,11861433,11861576,11861505,143
wt,460,Chr2,495253,495450,495351,197
wt,460,Chr2,16396616,16399331,16397974,2715
wt,460,Chr4,8357932,8360669,8359300,2737
wt,461,Chr1,7709155,7709688,7709421,533
wt,461,Chr1,16798946,16799168,16799057,222
wt,461,Chr1,25632338,25632574,25632456,236
wt,461,Chr2,6316824,6317390,6317107,566
wt,461,Chr2,8306141,8306239,8306190,98
wt,461,Chr2,19063704,19063751,19063728,47
